X_data[0],X_data[2],Y_pred[0],E_pred[0],E_pred[2],N_SP[0]
0.424894562,2.0,0.8565786557941255,0.0008794480172469627,0.005584707979483605,484.0
1.735387069,2.0,0.06432970512375957,6.396329757942075e-05,0.0035677525687742577,10000.0
0.755856707,2.0,0.43957121482295347,0.0004536700481086741,0.00543420113102133,2260.0
0.415813038,2.0,0.8721921222166983,0.0008955674193933409,0.005600053512558128,457.0
1.655156184,2.0,0.07552670523522653,7.509629426452018e-05,0.004044673524836577,10000.0
0.657058647,2.0,0.5369781316260154,0.0005527834245873818,0.005240467714483792,1546.0
1.281986714,2.0,0.15536550054645948,0.00015839788920068008,0.00450362174643145,9866.0
0.552537995,2.0,0.6633337909419791,0.0006813033068737816,0.004939716810951302,971.0
0.987884697,2.0,0.275935330698193,0.0002852352240892871,0.004230259030152612,4728.0
0.886600739,2.0,0.3377302155333397,0.0003492828678578606,0.00490150081051982,3502.0
1.278745632,2.0,0.15633891778598474,0.00015942798531478884,0.004495693964886655,9794.0
1.691225662,2.0,0.07030460472526101,6.986971248371766e-05,0.0038224934889681526,10000.0
0.157018302,2.0,1.4584515135943954,0.0015027423895206983,0.003770017259493007,35.0
1.861733297,2.0,0.04943109681705693,4.968072284493805e-05,0.0033294855373008888,10000.0
0.784400226,2.0,0.41491386593608415,0.00042849673977033277,0.005401414217664895,2501.0
0.702072384,2.0,0.4901619949385988,0.0005051921305921721,0.005377533175947583,1849.0
0.351353071,2.0,0.9911198176171506,0.0010187966343314517,0.005286736998646606,293.0
1.511543816,2.0,0.09992649380869367,0.0001000826104586749,0.004623112562205494,10000.0
1.178234792,2.0,0.18989616429213052,0.0001949248300922536,0.004235898434252953,7760.0
1.367187008,2.0,0.13188687406556776,0.00013358120439487092,0.004667448643884344,10000.0
1.408784829,2.0,0.12176355542887285,0.00012291756452117037,0.004703464852102068,10000.0
0.472949316,2.0,0.7782787453171276,0.0007988593913874678,0.005278534488191827,642.0
1.942493875,2.0,0.0413317488401036,4.227077003789429e-05,0.0035668709836580007,10000.0
0.332372448,2.0,1.029044416849827,0.0010582148731777155,0.0050691661519868675,253.0
1.027717469,2.0,0.2550103387955148,0.0002633933766872126,0.004117605752273911,5280.0
0.37359762,2.0,0.9484120236116594,0.0009744647457522854,0.005475716380713683,345.0
1.324713092,2.0,0.14310069725434815,0.00014542455030899264,0.004598245270766281,10000.0
1.555648404,2.0,0.09175573431978623,9.163256975917031e-05,0.004504834123754452,10000.0
1.797246812,2.0,0.056659342768682786,5.6519739992881416e-05,0.003353765339819266,10000.0
0.217551062,2.0,1.292032851402364,0.0013313935538716217,0.00370683798798569,83.0
0.879525783,2.0,0.3425578888058979,0.0003542603219210985,0.004953716956568017,3425.0
1.114468099,2.0,0.21503206398599095,0.00022143905027000255,0.004111683928222068,6630.0
0.392024869,2.0,0.9143872736718474,0.0009392050664946514,0.005569429431172222,391.0
0.276928087,2.0,1.1483383954416424,0.001182312336973746,0.004281093279519729,157.0
1.053182225,2.0,0.24251800827307424,0.00025031475138972997,0.004086507916659909,5655.0
0.564619684,2.0,0.6473703296189773,0.0006650380210536727,0.004950146283797147,1029.0
0.23291269,2.0,1.253123755265178,0.0012911107863561302,0.003782076950671098,100.0
0.692949052,2.0,0.4993090035135265,0.0005144948150310318,0.005354886779919255,1785.0
0.083528636,2.0,1.6914420286383969,0.001740671625741314,0.0023748654887427046,7.0
1.984308758,2.0,0.03750249984395071,3.88794590253447e-05,0.003797048942228862,10000.0
1.661329844,2.0,0.07460987043094292,7.417475725242679e-05,0.004007974981842731,10000.0
0.126905575,2.0,1.5496459482678673,0.0015960265792528056,0.0033775716936046817,20.0
1.907452068,2.0,0.04472588981527559,4.533953755516361e-05,0.0034290598697048155,10000.0
1.854552847,2.0,0.0502004005534985,5.039933031248023e-05,0.003322443022820499,10000.0
1.303222839,2.0,0.14914013246982327,0.000151811239472019,0.004553203299420475,10000.0
1.830758258,2.0,0.05281185516908671,5.2855779633788167e-05,0.0033163431443248834,10000.0
0.442778301,2.0,0.8266049624301767,0.0008485482766654158,0.0055122269102892375,539.0
1.001783297,2.0,0.26843503906339283,0.00027741566789945166,0.0041812405093949855,4916.0
1.074313885,2.0,0.23264314916065343,0.00023995605719044955,0.004081015823946812,5980.0
1.226980999,2.0,0.17277172197506252,0.00017681811114115346,0.0043613805179042,8707.0
0.669806967,2.0,0.5232845025225686,0.0005388674636007368,0.0052848701482515106,1628.0
0.722396211,2.0,0.470386662196565,0.000485069005179893,0.005415523964834053,1998.0
1.56423555,2.0,0.0902394698451604,9.007228201924448e-05,0.004475633033932184,10000.0
1.756319993,2.0,0.061647075657016104,6.134070154052254e-05,0.0034743674029599904,10000.0
0.611787802,2.0,0.5885266252643692,0.0006051691329388617,0.005073425217882535,1275.0
1.428815335,2.0,0.11716916482719053,0.00011809069270912257,0.004707778718758763,10000.0
0.959342377,2.0,0.29204086394185325,0.0003019914867893358,0.004366940729429783,4357.0
1.619438741,2.0,0.08102776014316071,8.065704064639354e-05,0.004239792946354339,10000.0
0.801300585,2.0,0.4009878056376708,0.00041425528388838154,0.0053596301480514285,2651.0
1.802175349,2.0,0.056080574589918886,5.596535751658837e-05,0.0033448279603687375,10000.0
