X_data[0],X_data[2],Y_pred[0],E_pred[0],E_pred[2],N_SP[0]
0.67,2.0,0.5230294347267466,0.0005895183894479959,0.002531374870988729,8949.0
0.68,2.0,0.5125696804792395,0.0005778451432268607,0.0025845680041720795,9335.0
0.69,2.0,0.5023168973742056,0.0005664030427677208,0.0026368521506127665,9733.0
0.7,2.0,0.4922674694713064,0.0005551875110778294,0.002687768035427811,10000.0
0.71,2.0,0.4824178354882756,0.0005441940617949678,0.0027368817407560646,10000.0
0.72,2.0,0.4727644855585952,0.0005334182973928419,0.0027837764649053646,10000.0
0.73,2.0,0.4633039583163894,0.0005228559074220119,0.002828071957927814,10000.0
0.74,2.0,0.45403283829380936,0.0005125026667856557,0.0028694182025773697,10000.0
0.75,2.0,0.4449477536153695,0.0005023544340494738,0.0029074962385439,10000.0
0.76,2.0,0.4360453739730924,0.0004924071497850602,0.0029420187385414023,10000.0
0.77,2.0,0.427322408865933,0.00048265683494607667,0.0029727303538179613,10000.0
0.78,2.0,0.4187756060867202,0.0004730995892765819,0.0029994078473216724,10000.0
0.79,2.0,0.41040175043979865,0.0004637315897508764,0.003021860033509039,10000.0
0.8,2.0,0.4021976626726211,0.0004545490890442416,0.003039927544755774,10000.0
0.81,2.0,0.39416019860474416,0.00044554841403395977,0.003053482445736777,10000.0
0.82,2.0,0.3862862484379744,0.00043672596433001634,0.003062427719328518,10000.0
0.83,2.0,0.3785727362318066,0.0004280782108348954,0.0030666966511366726,10000.0
0.84,2.0,0.37101661952876386,0.0004196016943318939,0.0030662521456904465,10000.0
0.85,2.0,0.36361488911477,0.0004112930241013891,0.0030610860175417608,10000.0
0.86,2.0,0.356364568900276,0.0004031488765645049,0.0030512183185217577,10000.0
0.87,2.0,0.3492627159084733,0.0003951659939536365,0.003036696795323018,10000.0
0.88,2.0,0.3423064203575833,0.00038734118300929986,0.0030175966342456035,10000.0
0.89,2.0,0.3354928058248805,0.00037967131370278477,0.0029940207753629757,10000.0
0.9,2.0,0.32881902948079783,0.00037215331798410255,0.0029661013449183197,10000.0
0.91,2.0,0.3222822823821526,0.00036478418855472435,0.002934003363643031,10000.0
0.92,2.0,0.3158797898142277,0.0003575609776646221,0.002897933403749737,10000.0
0.93,2.0,0.3096088116721313,0.00035048079593312894,0.0028581600247283134,10000.0
0.94,2.0,0.3034666428725441,0.0003435408111931487,0.0028150653713042433,10000.0
0.95,2.0,0.2974506137876217,0.00033673824735825085,0.002769285612924234,10000.0
0.96,2.0,0.29155809069348315,0.0003300703833121995,0.002722057319048006,10000.0
0.97,2.0,0.285786476226341,0.0003235345518204701,0.0026754941254996446,10000.0
0.98,2.0,0.28013320983994294,0.00031712813846332047,0.0026316312291894918,10000.0
0.99,2.0,0.2745957682585838,0.0003108485805899877,0.0025914397911514296,10000.0
1.0,2.0,0.26917166592050756,0.00030469336629359396,0.002555166025886905,10000.0
1.01,2.0,0.2638584554070623,0.00029866003340635,0.0025227594536381625,10000.0
1.02,2.0,0.25865372785347596,0.0002927461685146555,0.0024940482980970523,10000.0
1.03,2.0,0.25355511333761116,0.00028694940599370116,0.0024688048569263227,10000.0
1.04,2.0,0.2485602812435127,0.00028126742706118733,0.0024467728168152568,10000.0
1.05,2.0,0.24366694059699312,0.00027569795884978043,0.0024276803471106603,10000.0
1.06,2.0,0.23887284037090606,0.00027023877349793515,0.0024112472279105533,10000.0
1.07,2.0,0.23417576975813403,0.0002648876872587208,0.0023971891962019324,10000.0
1.08,2.0,0.22957355841067228,0.0002596425596262928,0.00238522086975468,10000.0
1.09,2.0,0.22506407664351413,0.0002545012924796623,0.0023750578823964657,10000.0
1.1,2.0,0.22064523560235094,0.0002494618292434195,0.002366418548353483,10000.0
1.11,2.0,0.21631498739437238,0.00024452215406507613,0.002359025225153046,10000.0
1.12,2.0,0.21207132518171656,0.00023968029100869764,0.002352605470573848,10000.0
1.13,2.0,0.20791228323735111,0.00023493430326450255,0.002346893050193435,10000.0
1.14,2.0,0.20383593696338043,0.0002302822923741123,0.002341628830727429,10000.0
1.15,2.0,0.19984040287197036,0.00022572239747114322,0.0023365615822912343,10000.0
1.16,2.0,0.19592383852925754,0.00022125279453683467,0.0023314487058258174,10000.0
1.17,2.0,0.1920844424627678,0.00021687169567041748,0.0023260568981043396,10000.0
1.18,2.0,0.18832045403300846,0.00021257734837392957,0.0023201627648946274,10000.0
1.19,2.0,0.18463015327003007,0.00020836803485119372,0.002313553392488966,10000.0
1.2,2.0,0.18101186067585806,0.00020424207132067583,0.0023060268888055783,10000.0
1.21,2.0,0.17746393699379193,0.00020019780734195015,0.0022973929078259976,10000.0
1.22,2.0,0.17398478294566255,0.0001962336251555009,0.00228747317587904,10000.0
1.23,2.0,0.17057283893819464,0.00019234793903559713,0.0022761020464719325,10000.0
1.24,2.0,0.1672265847396962,0.00018853919465598094,0.0022631271244098125,10000.0
1.25,2.0,0.16394453912834217,0.0001848058684681166,0.0022484100244776948,10000.0
1.26,2.0,0.16072525951335226,0.00018114646709175064,0.002231827374224484,10000.0
1.27,2.0,0.15756734153041185,0.00017755952671753977,0.0022132722535884598,10000.0
1.28,2.0,0.15446941861268748,0.00017404361252150785,0.0021926564282281425,10000.0
1.29,2.0,0.15143016153882283,0.00017059731809109698,0.0021699140756843154,10000.0
1.3,2.0,0.14844827795930016,0.00016721926486258377,0.0021450084631292913,10000.0
1.31,2.0,0.1455225119025534,0.00016390810156963553,0.002117944836322225,10000.0
1.32,2.0,0.14265164326222457,0.00016066250370278565,0.0020887972993493134,10000.0
1.33,2.0,0.13983448726694236,0.00015748117297961217,0.0020577688064824834,10000.0
1.34,2.0,0.1370698939339855,0.00015436283682540748,0.002025324637787903,10000.0
1.35,2.0,0.1343567475081836,0.00015130624786413154,0.0019924111351362975,10000.0
1.36,2.0,0.13169396588738447,0.0001483101834194448,0.001960456324648473,10000.0
1.37,2.0,0.12908050003579064,0.00014537344502562133,0.001930783867285302,10000.0
1.38,2.0,0.12651533338644527,0.00014249485794814662,0.001904178936278413,10000.0
