0.424894562,2.0,0.0008794480172469627,0.005584707979483605
1.735387069,2.0,6.396329757942075e-05,0.0035677525687742577
0.755856707,2.0,0.0004536700481086741,0.00543420113102133
0.415813038,2.0,0.0008955674193933409,0.005600053512558128
1.655156184,2.0,7.509629426452018e-05,0.004044673524836577
0.657058647,2.0,0.0005527834245873818,0.005240467714483792
1.281986714,2.0,0.00015839788920068008,0.00450362174643145
0.552537995,2.0,0.0006813033068737816,0.004939716810951302
0.987884697,2.0,0.0002852352240892871,0.004230259030152612
0.886600739,2.0,0.0003492828678578606,0.00490150081051982
1.278745632,2.0,0.00015942798531478884,0.004495693964886655
1.691225662,2.0,6.986971248371766e-05,0.0038224934889681526
0.157018302,2.0,0.0015027423895206983,0.003770017259493007
1.861733297,2.0,4.968072284493805e-05,0.0033294855373008888
0.784400226,2.0,0.00042849673977033277,0.005401414217664895
0.702072384,2.0,0.0005051921305921721,0.005377533175947583
0.351353071,2.0,0.0010187966343314517,0.005286736998646606
1.511543816,2.0,0.0001000826104586749,0.004623112562205494
1.178234792,2.0,0.0001949248300922536,0.004235898434252953
1.367187008,2.0,0.00013358120439487092,0.004667448643884344
1.408784829,2.0,0.00012291756452117037,0.004703464852102068
0.472949316,2.0,0.0007988593913874678,0.005278534488191827
1.942493875,2.0,4.227077003789429e-05,0.0035668709836580007
0.332372448,2.0,0.0010582148731777155,0.0050691661519868675
1.027717469,2.0,0.0002633933766872126,0.004117605752273911
0.37359762,2.0,0.0009744647457522854,0.005475716380713683
1.324713092,2.0,0.00014542455030899264,0.004598245270766281
1.555648404,2.0,9.163256975917031e-05,0.004504834123754452
1.797246812,2.0,5.6519739992881416e-05,0.003353765339819266
0.217551062,2.0,0.0013313935538716217,0.00370683798798569
0.879525783,2.0,0.0003542603219210985,0.004953716956568017
1.114468099,2.0,0.00022143905027000255,0.004111683928222068
0.392024869,2.0,0.0009392050664946514,0.005569429431172222
0.276928087,2.0,0.001182312336973746,0.004281093279519729
1.053182225,2.0,0.00025031475138972997,0.004086507916659909
0.564619684,2.0,0.0006650380210536727,0.004950146283797147
0.23291269,2.0,0.0012911107863561302,0.003782076950671098
0.692949052,2.0,0.0005144948150310318,0.005354886779919255
0.083528636,2.0,0.001740671625741314,0.0023748654887427046
1.984308758,2.0,3.88794590253447e-05,0.003797048942228862
1.661329844,2.0,7.417475725242679e-05,0.004007974981842731
0.126905575,2.0,0.0015960265792528056,0.0033775716936046817
1.907452068,2.0,4.533953755516361e-05,0.0034290598697048155
