X_data[0],X_data[1],X_data[2],X_data[3],X_data[4],X_data[6],Y_pred[0],Y_pred[1],Y_pred[2],Y_pred[4],E_pred[0],E_pred[2],N_SP[0]
0.0,-8.12577671573538,3.14159265358979,0.0,0.0,0.0,3.1408034805111598,-0.0008659653752917107,0.0007621389297725323,-0.0013582126229458868,0.0019489195613578358,0.0,0.0
0.0081632653061224,-8.12577671573538,3.14159265358979,0.0,0.0,0.0,3.141010118488178,0.09896693657704025,0.0003930585828194333,-0.06776883245013299,0.002431286320171858,0.0006905194963276722,1.0
0.0163265306122449,-8.12577671573538,3.14159265358979,0.0,0.0,0.0,3.1421069168742823,0.19877026936517894,-0.0005430085892685066,-0.13418328175584937,0.003033041120761525,0.001372251044948788,1.0
0.0244897959183673,-8.12577671573538,3.14159265358979,0.0,0.0,0.0,3.1440872672780307,0.2984345877724941,-0.0020376756289811615,-0.20060232035848446,0.0037837330650468343,0.0020656462692976853,1.0
0.0326530612244898,-8.12577671573538,3.14159265358979,0.0,0.0,0.0,3.146943342026754,0.39785383378689465,-0.004083188788590181,-0.26702517543028503,0.0047202247966668465,0.0028013907278820254,1.0
0.0408163265306122,-8.12577671573538,3.14159265358979,0.0,0.0,0.0,3.1506661735893755,0.49692340332920426,-0.006672723777756129,-0.33345000827614246,0.00588850263695669,0.003636669417016889,1.0
0.0489795918367347,-8.12577671573538,3.14159265358979,0.0,0.0,0.0,3.155245747062602,0.5955381460677833,-0.009800643827660827,-0.3998743678216159,0.007345934738093643,0.004581476114487813,2.0
0.0571428571428571,-8.12577671573538,3.14159265358979,0.0,0.0,0.0,3.1606710983368904,0.6935903472700957,-0.013462722295247309,-0.46629562455875617,0.009164088139768574,0.006138196547913409,2.0
0.0653061224489796,-8.12577671573538,3.14159265358979,0.0,0.0,0.0,3.1669304104580136,0.7909677419783847,-0.017656332676432046,-0.5327113784265194,0.011432243060634815,0.008182910185040105,2.0
0.073469387755102,-8.12577671573538,3.14159265358979,0.0,0.0,0.0,3.174011100823174,0.8875516123300686,-0.022380608807198193,-0.5991198339236348,0.014261776993420874,0.010291029553760109,3.0
0.0,-6.54794562798515,3.17755228706707,0.881011020193281,-0.0244460180653403,-0.598927442600838,3.1722488202193917,0.7920800543502351,-0.011256746474808038,-0.5669290618633962,0.09557560725043045,0.0,0.0
0.0081632653061224,-6.54794562798515,3.17755228706707,0.881011020193281,-0.0244460180653403,-0.598927442600838,3.1787744606334907,0.8678942319913727,-0.01611039119576077,-0.6204188809662634,0.11923101961591152,0.0007118153928509655,1.0
0.0163265306122449,-6.54794562798515,3.17755228706707,0.881011020193281,-0.0244460180653403,-0.598927442600838,3.1860102478478542,0.9428920367013411,-0.021416784322948995,-0.6739367644037537,0.14874125781278663,0.0014242898924973666,1.0
0.0244897959183673,-6.54794562798515,3.17755228706707,0.881011020193281,-0.0244460180653403,-0.598927442600838,3.1939370420206923,1.01698891483464,-0.027170665085100465,-0.7274808547747011,0.18555541877440537,0.002155719048960335,1.0
0.0326530612244898,-6.54794562798515,3.17755228706707,0.881011020193281,-0.0244460180653403,-0.598927442600838,3.202534951062531,1.0901024881476418,-0.03336696299119549,-0.7810479132199397,0.23148125774142256,0.0029316027458970496,1.0
0.0408163265306122,-6.54794562798515,3.17755228706707,0.881011020193281,-0.0244460180653403,-0.598927442600838,3.2117834114782946,1.1621509871189073,-0.04000101610136003,-0.8346337547500529,0.28877395787991833,0.003797777639214511,1.0
0.0489795918367347,-6.54794562798515,3.17755228706707,0.881011020193281,-0.0244460180653403,-0.598927442600838,3.221661271391426,1.2330516821703696,-0.047068768555321855,-0.888233672923664,0.3602468707975693,0.005019633429885981,1.0
0.0571428571428571,-6.54794562798515,3.17755228706707,0.881011020193281,-0.0244460180653403,-0.598927442600838,3.2321468697211135,1.302719348395091,-0.05456694845358523,-0.9418428475656164,0.44940966585846387,0.006948664668922625,1.0
0.0653061224489796,-6.54794562798515,3.17755228706707,0.881011020193281,-0.0244460180653403,-0.598927442600838,3.243218105556817,1.3710648008135549,-0.06249322700700377,-0.995456728726908,0.56064067210318,0.009569954809449414,1.0
0.073469387755102,-6.54794562798515,3.17755228706707,0.881011020193281,-0.0244460180653403,-0.598927442600838,3.254852492018146,1.437993538204897,-0.07084635957240412,-1.0490713897220414,0.6994018756047301,0.013135205972823543,1.0
0.0,-3.8596251611059,3.27129914089544,1.41578689860184,-0.0906767810416537,-1.02372625031884,3.2772021210541014,1.4303179224788505,-0.08095403876200405,-1.0056167411506438,0.02585501632985879,0.0,0.0
0.0081632653061224,-3.8596251611059,3.27129914089544,1.41578689860184,-0.0906767810416537,-1.02372625031884,3.288374893727423,1.4592239323610365,-0.08926892407758172,-1.0371428558078866,0.03225425448898963,0.0011873928992835897,1.0
0.0163265306122449,-3.8596251611059,3.27129914089544,1.41578689860184,-0.0906767810416537,-1.02372625031884,3.2999058321899843,1.4866892281892425,-0.09783751200743981,-1.0687271610405111,0.0402373341934065,0.002489143767128888,1.0
0.0244897959183673,-3.8596251611059,3.27129914089544,1.41578689860184,-0.0906767810416537,-1.02372625031884,3.3117581950256643,1.5126753951817442,-0.10665784098462364,-1.1003653084897775,0.05019626367568207,0.003967797445938149,1.0
0.0326530612244898,-3.8596251611059,3.27129914089544,1.41578689860184,-0.0906767810416537,-1.02372625031884,3.3238951032422905,1.537147090355537,-0.11572756277434529,-1.132051506962909,0.06262007504988965,0.005690695665288373,1.0
0.0408163265306122,-3.8596251611059,3.27129914089544,1.41578689860184,-0.0906767810416537,-1.02372625031884,3.3362796074313064,1.5600710362240011,-0.12504412129520168,-1.163778947148908,0.0781188381786569,0.0077334066549377195,1.0
0.0489795918367347,-3.8596251611059,3.27129914089544,1.41578689860184,-0.0906767810416537,-1.02372625031884,3.348874759334581,1.5814150074154905,-0.13460492199929477,-1.1955402184723665,0.09745361808527495,0.01018559570519029,1.0
0.0571428571428571,-3.8596251611059,3.27129914089544,1.41578689860184,-0.0906767810416537,-1.02372625031884,3.3616436840407684,1.6011468330600318,-0.1444074909855381,-1.2273277122430626,0.1215738469662157,0.013158796220536104,1.0
0.0653061224489796,-3.8596251611059,3.27129914089544,1.41578689860184,-0.0906767810416537,-1.02372625031884,3.374549649061595,1.6192334399195711,-0.15444962288763167,-1.2591340045400188,0.15166394595254268,0.017250062363460297,1.0
0.073469387755102,-3.8596251611059,3.27129914089544,1.41578689860184,-0.0906767810416537,-1.02372625031884,3.387556126710369,1.635639963070045,-0.1647295163904058,-1.2909522116862342,0.18920148597656672,0.023360799981812164,1.0
0.0,-2.00921077018696,3.39184835131776,1.53766875674493,-0.184023590199365,-1.26327057404508,3.4030362069198645,1.572000029732721,-0.17239716175732947,-1.2412662328689716,0.043853954061727575,0.0,0.0
0.0081632653061224,-2.00921077018696,3.39184835131776,1.53766875674493,-0.184023590199365,-1.26327057404508,3.4143756855048712,1.5610242862526824,-0.18268262136206156,-1.2578782662040353,0.05470801397336216,0.0037616040550170773,1.0
0.0163265306122449,-2.00921077018696,3.39184835131776,1.53766875674493,-0.184023590199365,-1.26327057404508,3.425829839084456,1.548456514211204,-0.19304831805150338,-1.2745423087839218,0.06824850476873266,0.00843624507712265,1.0
0.0244897959183673,-2.00921077018696,3.39184835131776,1.53766875674493,-0.184023590199365,-1.26327057404508,3.4373466839408335,1.534293165656538,-0.2034951901385121,-1.2912537095845975,0.08514033072806605,0.0142893138994983,1.0
0.0326530612244898,-2.00921077018696,3.39184835131776,1.53766875674493,-0.184023590199365,-1.26327057404508,3.4488742505017536,1.5185345336874227,-0.21402357107856743,-1.3080060839634706,0.10621296306854014,0.021629948555567848,1.0
0.0408163265306122,-2.00921077018696,3.39184835131776,1.53766875674493,-0.184023590199365,-1.26327057404508,3.460360698355209,1.5011840835495864,-0.2246333159225576,-1.3247917336942936,0.13250117103527123,0.030828624660518087,1.0
0.0489795918367347,-2.00921077018696,3.39184835131776,1.53766875674493,-0.184023590199365,-1.26327057404508,3.4717544451325604,1.4822477648902268,-0.23532392342401878,-1.3416020590072724,0.16529583412891746,0.042337706815999965,1.0
0.0571428571428571,-2.00921077018696,3.39184835131776,1.53766875674493,-0.184023590199365,-1.26327057404508,3.483004306540562,1.4617333218291464,-0.24609465215751394,-1.358427957632554,0.20620733059862043,0.05671509008849561,1.0
0.0653061224489796,-2.00921077018696,3.39184835131776,1.53766875674493,-0.184023590199365,-1.26327057404508,3.494059644587833,1.4396496195573223,-0.25694462903933324,-1.375260205039011,0.2572446148851249,0.07465164269430061,1.0
0.073469387755102,-2.00921077018696,3.39184835131776,1.53766875674493,-0.184023590199365,-1.26327057404508,3.504870520937813,1.4160060079629575,-0.2678729486445458,-1.392089809402142,0.32091386710302905,0.09700350862705812,1.0
0.0,-0.773344302543964,3.50886615017734,1.3292673153149,-0.291783378955616,-1.37684425048308,3.5186614382445067,1.3635974388224348,-0.2835409342050218,-1.355300970087371,0.04250359836573967,0.0,0.0
0.0081632653061224,-0.773344302543964,3.50886615017734,1.3292673153149,-0.291783378955616,-1.37684425048308,3.5271303815649593,1.321134052757728,-0.2949307655730593,-1.3624429987146875,0.0530234388907794,0.00873276724744071,1.0
